node	country
EPI_ISL_415132	United Kingdom
n109.polytomy_23	Germany
EPI_ISL_427809	South Korea
n116	USA
EPI_ISL_422177	United Kingdom
EPI_ISL_421929	United Kingdom
EPI_ISL_429257	Uruguay
EPI_ISL_417212	New Zealand
EPI_ISL_423112	United Kingdom
EPI_ISL_421969	United Kingdom
EPI_ISL_425457	United Kingdom
n119	United Kingdom
n120	USA
n121	USA
EPI_ISL_417488	Norway
EPI_ISL_420135	Norway
EPI_ISL_417765	Iceland
EPI_ISL_428856	Gambia
EPI_ISL_427305	Brazil
EPI_ISL_416432	Saudi Arabia
n129	India
n129	Malaysia
n129	Slovenia
EPI_ISL_429062	USA
n131	India
EPI_ISL_424349	Iran
n134	China
EPI_ISL_413612	Grand Princess
EPI_ISL_419558	USA
EPI_ISL_416613	Diamond Princess
EPI_ISL_416568	Diamond Princess
EPI_ISL_416327	China
EPI_ISL_429672	Brazil
EPI_ISL_406862	Germany
n154	Italy
EPI_ISL_416386	China
EPI_ISL_414506	Germany
n338	Germany
EPI_ISL_414499	Germany
EPI_ISL_421955	United Kingdom
EPI_ISL_429814	Canada
EPI_ISL_419654	Austria
EPI_ISL_419655	Austria
EPI_ISL_419662	Austria
EPI_ISL_423590	United Kingdom
EPI_ISL_423585	United Kingdom
EPI_ISL_420970	United Kingdom
EPI_ISL_429853	China
EPI_ISL_429852	China
EPI_ISL_416390	China
EPI_ISL_416385	China
EPI_ISL_409067	USA
n363	China
EPI_ISL_408009	USA
EPI_ISL_408008	USA
EPI_ISL_425177	Canada
EPI_ISL_413014	Canada
EPI_ISL_418327	Canada
EPI_ISL_413015	Canada
EPI_ISL_422800	Netherlands
EPI_ISL_422713	Netherlands
EPI_ISL_413576	Netherlands
EPI_ISL_418411	Finland
EPI_ISL_417880	Slovakia
n369.polytomy_23	Germany
EPI_ISL_413581	Netherlands
EPI_ISL_413586	Netherlands
EPI_ISL_420198	United Kingdom
EPI_ISL_423517	United Kingdom
n105	Hong Kong
EPI_ISL_420455	Hong Kong
EPI_ISL_418850	Canada
EPI_ISL_418840	Canada
EPI_ISL_418830	Canada
n4.polytomy_68	USA
EPI_ISL_418993	Singapore
EPI_ISL_413862	China
EPI_ISL_417981	Spain
n46	Spain
n65	South Korea
EPI_ISL_413860	China
EPI_ISL_416357	China
n68	Hong Kong
EPI_ISL_416341	China
EPI_ISL_416381	China
EPI_ISL_416338	China
EPI_ISL_408484	China
EPI_ISL_428443	China
EPI_ISL_406034	USA
EPI_ISL_428457	China
EPI_ISL_416328	China
n69	China
n69	South Korea
n69	USA
n67.polytomy_71	Vietnam
EPI_ISL_413752	China
EPI_ISL_413809	China
EPI_ISL_408667	Japan
EPI_ISL_408666	Japan
n79	Japan
EPI_ISL_407193	South Korea
EPI_ISL_412870	South Korea
EPI_ISL_412871	South Korea
EPI_ISL_413017	South Korea
n84	Ghana
EPI_ISL_416344	China
EPI_ISL_413853	China
EPI_ISL_416317	China
EPI_ISL_416316	China
n83.polytomy_68	USA
n83.polytomy_2	Australia
EPI_ISL_419230	Spain
EPI_ISL_424670	Mexico
EPI_ISL_421467	Portugal
EPI_ISL_421393	USA
n55	Spain
EPI_ISL_421520	Spain
n56	Spain
EPI_ISL_428698	Spain
EPI_ISL_429998	Jordan
EPI_ISL_425218	Spain
n58	Spain
n60	Uruguay
EPI_ISL_426502	USA
EPI_ISL_426464	USA
EPI_ISL_416675	USA
EPI_ISL_421572	South Africa
EPI_ISL_417215	United Kingdom
n100	USA
EPI_ISL_427505	USA
n101	USA
EPI_ISL_425241	United Kingdom
EPI_ISL_426013	United Kingdom
EPI_ISL_414011	United Kingdom
EPI_ISL_425451	United Kingdom
EPI_ISL_422750	Netherlands
EPI_ISL_422607	Netherlands
EPI_ISL_424606	Iceland
EPI_ISL_417603	Iceland
EPI_ISL_414006	United Kingdom
EPI_ISL_414007	United Kingdom
EPI_ISL_414005	United Kingdom
EPI_ISL_425436	United Kingdom
EPI_ISL_421965	United Kingdom
n113	USA
EPI_ISL_418719	United Kingdom
EPI_ISL_418300	United Kingdom
EPI_ISL_422072	United Kingdom
EPI_ISL_420903	Germany
EPI_ISL_419552	Germany
EPI_ISL_419556	USA
EPI_ISL_413025	USA
EPI_ISL_418243	Spain
EPI_ISL_415144	United Kingdom
EPI_ISL_420541	Slovenia
EPI_ISL_424255	USA
EPI_ISL_426107	USA
EPI_ISL_430032	USA
EPI_ISL_428897	Russia
EPI_ISL_430008	Jordan
EPI_ISL_428757	USA
EPI_ISL_426379	Slovenia
n130	Malaysia
EPI_ISL_428486	India
EPI_ISL_428483	India
EPI_ISL_428487	India
n135	China
EPI_ISL_416383	China
EPI_ISL_408482	China
n137	India
EPI_ISL_416406	China
EPI_ISL_424280	USA
EPI_ISL_412981	China
EPI_ISL_428670	Sri Lanka
EPI_ISL_414008	United Kingdom
EPI_ISL_413490	New Zealand
n145	China
n145	New Zealand
n145	Thailand
EPI_ISL_425130	Germany
n146	China
EPI_ISL_419692	Belarus
EPI_ISL_420142	Georgia
n134.polytomy_67	Turkey
n134.polytomy_44	Netherlands
n134.polytomy_8	Canada
n164	France
n164	Germany
n164	Italy
n165	France
n165	Italy
n259	Italy
EPI_ISL_428672	Sri Lanka
EPI_ISL_418215	Senegal
EPI_ISL_419668	Austria
n267	Italy
EPI_ISL_424626	Mexico
EPI_ISL_419693	Belarus
n284	Germany
n284	Italy
n284	Netherlands
EPI_ISL_428921	Russia
EPI_ISL_422438	Italy
EPI_ISL_418378	Canada
n289	Italy
EPI_ISL_420563	Italy
n325	Germany
n325	Italy
n325	Poland
n325	USA
n325	United Kingdom
EPI_ISL_418255	Italy
EPI_ISL_418440	Switzerland
n327	Estonia
n327	Italy
n327	Poland
n327	United Kingdom
EPI_ISL_429522	Denmark
n328	Italy
n329	Germany
n329	Italy
n329	USA
n330	Sweden
n331	Italy
EPI_ISL_424344	Italy
EPI_ISL_417447	Italy
EPI_ISL_419254	Italy
EPI_ISL_417421	Italy
EPI_ISL_417418	Italy
EPI_ISL_417921	Italy
EPI_ISL_412973	Italy
EPI_ISL_417423	Italy
n154.polytomy_61	Spain
n154.polytomy_23	Germany
n154.polytomy_5	Belgium
n154.polytomy_32	Ireland
n154.polytomy_50	Poland
n154.polytomy_69	United Kingdom
n154.polytomy_30	India
n154.polytomy_20	France
n154.polytomy_59	South Africa
n154.polytomy_6	Brazil
n154.polytomy_44	Netherlands
n154.polytomy_58	Slovenia
n154.polytomy_13	Czech Republic
n154.polytomy_12	Croatia
n154.polytomy_68	USA
EPI_ISL_413488	Germany
EPI_ISL_414508	Germany
EPI_ISL_428461	China
EPI_ISL_428444	China
EPI_ISL_417460	Germany
EPI_ISL_419532	Germany
EPI_ISL_417183	Hong Kong
EPI_ISL_415582	Canada
n5	USA
EPI_ISL_416421	USA
EPI_ISL_416483	Spain
EPI_ISL_420123	Spain
EPI_ISL_419676	Spain
EPI_ISL_420116	Spain
EPI_ISL_425185	Spain
EPI_ISL_425181	Spain
EPI_ISL_419234	Spain
EPI_ISL_420119	Spain
EPI_ISL_418248	Spain
EPI_ISL_425186	Spain
EPI_ISL_425213	Spain
EPI_ISL_418249	Spain
EPI_ISL_420120	Spain
EPI_ISL_425217	Spain
EPI_ISL_420122	Spain
EPI_ISL_425179	Spain
EPI_ISL_425184	Spain
EPI_ISL_420117	Spain
EPI_ISL_416487	Spain
EPI_ISL_419233	Spain
EPI_ISL_420124	Spain
EPI_ISL_426362	Mexico
EPI_ISL_416484	Spain
EPI_ISL_414598	Spain
EPI_ISL_425178	Spain
EPI_ISL_425180	Spain
EPI_ISL_416994	Spain
EPI_ISL_428677	Spain
EPI_ISL_419678	Spain
n47	France
EPI_ISL_420115	Spain
EPI_ISL_419679	Spain
n48	Spain
EPI_ISL_419709	Spain
EPI_ISL_419684	Spain
EPI_ISL_425196	Spain
EPI_ISL_419683	Spain
EPI_ISL_416485	Spain
EPI_ISL_419682	Spain
EPI_ISL_419685	Spain
EPI_ISL_417961	Spain
n49	Spain
n50	Spain
n51	Spain
EPI_ISL_425219	Spain
EPI_ISL_419238	Spain
EPI_ISL_425191	Spain
EPI_ISL_425192	Spain
EPI_ISL_414496	Spain
EPI_ISL_419686	Spain
n46.polytomy_6	Brazil
n46.polytomy_9	Chile
EPI_ISL_412869	South Korea
EPI_ISL_425118	South Korea
EPI_ISL_412028	Hong Kong
EPI_ISL_417176	Hong Kong
EPI_ISL_417443	Hong Kong
EPI_ISL_426187	South Korea
n70	USA
EPI_ISL_408668	Vietnam
EPI_ISL_416427	Vietnam
EPI_ISL_408665	Japan
EPI_ISL_418809	Japan
EPI_ISL_422397	Ghana
EPI_ISL_422387	Ghana
n85	USA
EPI_ISL_428747	USA
EPI_ISL_419713	USA
EPI_ISL_411954	USA
EPI_ISL_407896	Australia
EPI_ISL_407894	Australia
EPI_ISL_417980	Spain
EPI_ISL_428704	Spain
EPI_ISL_428700	Spain
EPI_ISL_418245	Spain
n57	Spain
n59	Spain
EPI_ISL_428675	Spain
EPI_ISL_428674	Spain
EPI_ISL_425123	Germany
n61	Uruguay
EPI_ISL_426478	Uruguay
EPI_ISL_424982	USA
n62	Chile
EPI_ISL_417924	Colombia
EPI_ISL_427484	USA
EPI_ISL_428777	USA
EPI_ISL_427524	USA
EPI_ISL_428782	USA
