node	country
EPI_ISL_422742	Netherlands
EPI_ISL_414551	Netherlands
EPI_ISL_422762	Netherlands
EPI_ISL_422761	Netherlands
EPI_ISL_422730	Netherlands
EPI_ISL_415489	Netherlands
EPI_ISL_413583	Netherlands
EPI_ISL_413577	Netherlands
EPI_ISL_424379	Iceland
EPI_ISL_425054	Belgium
EPI_ISL_422873	Netherlands
n1828	Portugal
EPI_ISL_415505	Netherlands
EPI_ISL_422677	Netherlands
EPI_ISL_422888	Netherlands
EPI_ISL_422631	Netherlands
n1829	Netherlands
n1830	Netherlands
EPI_ISL_422767	Netherlands
n1832	Netherlands
n1807.polytomy_69	United Kingdom
n0	United Kingdom
n1164	United Kingdom
EPI_ISL_414501	United Kingdom
EPI_ISL_421787	United Kingdom
EPI_ISL_419421	United Kingdom
EPI_ISL_414041	United Kingdom
n1127	United Kingdom
EPI_ISL_417313	United Kingdom
n1135	United Kingdom
EPI_ISL_417259	United Kingdom
n1136	United Kingdom
EPI_ISL_425589	United Kingdom
EPI_ISL_414044	United Kingdom
EPI_ISL_425869	United Kingdom
n1143	United Kingdom
n1145	United Kingdom
EPI_ISL_425319	United Kingdom
EPI_ISL_424113	United Kingdom
EPI_ISL_424114	United Kingdom
EPI_ISL_423617	United Kingdom
EPI_ISL_424069	United Kingdom
EPI_ISL_424111	United Kingdom
EPI_ISL_423614	United Kingdom
EPI_ISL_423308	United Kingdom
EPI_ISL_425859	United Kingdom
EPI_ISL_420771	United Kingdom
EPI_ISL_420463	United Kingdom
EPI_ISL_425683	United Kingdom
EPI_ISL_424052	United Kingdom
EPI_ISL_425848	United Kingdom
EPI_ISL_415148	United Kingdom
EPI_ISL_418670	United Kingdom
EPI_ISL_425563	United Kingdom
EPI_ISL_417296	United Kingdom
EPI_ISL_422093	United Kingdom
EPI_ISL_414043	United Kingdom
EPI_ISL_425849	United Kingdom
n1172	United Kingdom
EPI_ISL_422174	United Kingdom
EPI_ISL_425863	United Kingdom
n1183	United Kingdom
EPI_ISL_418101	United Kingdom
EPI_ISL_419430	United Kingdom
EPI_ISL_425699	United Kingdom
EPI_ISL_417263	United Kingdom
EPI_ISL_424123	United Kingdom
n1185	United Kingdom
EPI_ISL_423894	United Kingdom
EPI_ISL_424107	United Kingdom
EPI_ISL_424091	United Kingdom
n1241	United Kingdom
n1245	United Kingdom
EPI_ISL_425344	United Kingdom
EPI_ISL_425872	United Kingdom
EPI_ISL_425883	United Kingdom
EPI_ISL_425871	United Kingdom
EPI_ISL_425420	United Kingdom
EPI_ISL_425858	United Kingdom
EPI_ISL_425840	United Kingdom
EPI_ISL_425895	United Kingdom
n1492	United Kingdom
EPI_ISL_424155	United Kingdom
EPI_ISL_423619	United Kingdom
EPI_ISL_420280	United Kingdom
n1781	United Kingdom
