node	country
EPI_ISL_418021	Portugal
EPI_ISL_422000	United Kingdom
EPI_ISL_422012	United Kingdom
n209	United Kingdom
EPI_ISL_425267	United Kingdom
EPI_ISL_421959	United Kingdom
n211	United Kingdom
n212	United Kingdom
EPI_ISL_423469	United Kingdom
EPI_ISL_423649	United Kingdom
EPI_ISL_419552	Germany
EPI_ISL_417216	United Kingdom
EPI_ISL_425291	United Kingdom
EPI_ISL_425279	United Kingdom
EPI_ISL_418582	Ireland
EPI_ISL_415128	Brazil
n213	United Kingdom
EPI_ISL_412116	United Kingdom
EPI_ISL_415132	United Kingdom
EPI_ISL_424255	USA
EPI_ISL_426107	USA
EPI_ISL_421221	China
n200	USA
EPI_ISL_421197	Belgium
EPI_ISL_417975	Spain
EPI_ISL_418583	Ireland
EPI_ISL_421613	USA
EPI_ISL_417189	USA
n202	Brazil
n202	Sri Lanka
n202	USA
EPI_ISL_427577	USA
EPI_ISL_413019	Switzerland
EPI_ISL_413016	Brazil
n203	USA
EPI_ISL_428376	USA
EPI_ISL_421301	USA
EPI_ISL_427161	USA
n204	USA
EPI_ISL_418432	France
n199.polytomy_29	Iceland
n199.polytomy_44	Netherlands
n199.polytomy_69	United Kingdom
EPI_ISL_430032	USA
EPI_ISL_428897	Russia
EPI_ISL_430008	Jordan
EPI_ISL_428757	USA
EPI_ISL_417765	Iceland
EPI_ISL_420135	Norway
EPI_ISL_417490	Norway
EPI_ISL_417489	Norway
n220	Hong Kong
EPI_ISL_420455	Hong Kong
EPI_ISL_428461	China
EPI_ISL_428444	China
n234	China
EPI_ISL_416383	China
EPI_ISL_408482	China
n236	India
EPI_ISL_416406	China
EPI_ISL_424280	USA
EPI_ISL_412981	China
EPI_ISL_428670	Sri Lanka
EPI_ISL_414008	United Kingdom
EPI_ISL_413490	New Zealand
n244	China
n244	Kuwait
n244	New Zealand
n244	Thailand
EPI_ISL_425130	Germany
n245	China
EPI_ISL_419692	Belarus
EPI_ISL_420142	Georgia
n233.polytomy_67	Turkey
n233.polytomy_44	Netherlands
n233.polytomy_8	Canada
EPI_ISL_426379	Slovenia
n252	Malaysia
EPI_ISL_428486	India
EPI_ISL_428483	India
EPI_ISL_428487	India
EPI_ISL_416421	USA
n274	USA
EPI_ISL_417067	USA
EPI_ISL_416483	Spain
EPI_ISL_425180	Spain
EPI_ISL_425178	Spain
EPI_ISL_425185	Spain
EPI_ISL_418248	Spain
EPI_ISL_419676	Spain
EPI_ISL_420119	Spain
EPI_ISL_425179	Spain
EPI_ISL_425213	Spain
EPI_ISL_419234	Spain
EPI_ISL_420116	Spain
EPI_ISL_420120	Spain
EPI_ISL_419240	Spain
EPI_ISL_420122	Spain
EPI_ISL_425181	Spain
EPI_ISL_420117	Spain
EPI_ISL_416487	Spain
EPI_ISL_420121	Spain
EPI_ISL_425184	Spain
EPI_ISL_418249	Spain
EPI_ISL_420124	Spain
EPI_ISL_420112	Spain
EPI_ISL_426362	Mexico
EPI_ISL_416484	Spain
EPI_ISL_414598	Spain
EPI_ISL_418253	Spain
EPI_ISL_416994	Spain
EPI_ISL_428677	Spain
EPI_ISL_419678	Spain
n316	France
EPI_ISL_420115	Spain
EPI_ISL_419679	Spain
n317	Spain
EPI_ISL_419709	Spain
EPI_ISL_419684	Spain
EPI_ISL_425196	Spain
EPI_ISL_419683	Spain
EPI_ISL_416485	Spain
EPI_ISL_419685	Spain
EPI_ISL_417961	Spain
EPI_ISL_425197	Spain
n318	Spain
n319	Spain
EPI_ISL_425219	Spain
EPI_ISL_419238	Spain
EPI_ISL_425191	Spain
EPI_ISL_425192	Spain
EPI_ISL_414496	Spain
EPI_ISL_419686	Spain
n315.polytomy_6	Brazil
